event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
DEU8439,27 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Lichtenberg,52.5197,13.4951,1,Berliner Zeitung,National,"On 27 October 2021, residents of a social housing protested in Berlin - Lichtenberg against rent increases.",0,crowd size=no report,1635888422,8774,35691,244736,8774
DEU8431,25 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,1,Berliner Morgenpost,Subnational,"On 25 October 2021, a few dozen people protested in Berlin - Friedrichshain-Kreuzberg and did a sit-in against evictions and specifically an eviction in an apartment building on Mehringdamm. Protesters called for housing for all.",0,crowd size=a few dozen,1635888422,11636,45796,127552,11636
DEU8425,24 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berliner Zeitung,National,"On 24 October 2021, around 1000 people, including members of 'Solidarity is a different way', protested in Berlin - Mitte to call for climate and social justice. Protesters gathered to call on authorities to keep climate heating under 1.5 degrees and were concerned about issues involving Afghanistan and the 'healthcare crisis'.",0,crowd size=around 1000,1695742129,23769,43105,138870,23769
DEU8429,24 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Reich Citizens; Querdenken,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berliner Zeitung,National,"On 24 October 2021, around 2400 people, including Reich Citizens and Querdenken members, protested in Berlin - Mitte at Alexanderplatz against coronavirus-related measures and for the restoration of basic and human rights.",0,crowd size=around 2400,1701200405,23769,43105,138870,23769
DEU8414,23 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Animal Rebellion,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berliner Morgenpost,Subnational,"On 23 October 2021, members of Animal Rebellion protested in Berlin - Mitte and blocked the entrance of The Greens' headquarters to call for an end of the animal industry.",0,crowd size=no report,1635888422,23769,43105,138870,23769
DEU17956,23 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Animal Rebellion,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berliner Morgenpost,Subnational,"On 23 October 2021, Animal Rebellion activists gathered outside the Greens' headquarters in Berlin - Mitte demanding to 'disempower the animal industry'. They blocked the entrance to the building with a lattice structure and covered the windows with yellow tape.",0,crowd size=no report,1701200404,23769,43105,138870,23769
DEU8413,23 October 2021,2021,1,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Ende Gelaende; XR: Extinction Rebellion,6,Police Forces of Germany (2005-2021),,1,16,,276,Europe,Germany,Berlin,Berlin,,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,1,Berliner Morgenpost; Extinction Rebellion,Other-Subnational,"On 23 October 2021, at least 100 people, mostly members of the alliance 'Justice Now!' including Extinction Rebellion and Ende Gelaende, blocked the construction of a highway (A100) in Berlin - Tempelhof-Schoneberg to call for climate justice and against the construction project. Police officers intervened to arrest them.",0,crowd size=at least 100,1701200405,6233,56555,257443,6233
DEU8379,22 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany),6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,1,Der Tagesspiegel,Subnational,"On 22 October 2021, around 20000 people, mostly FFF members, protested in Berlin - Friedrichshain-Kreuzberg in front of SPD party headquarters to warn against global warming, call for climate justice, and faster coal phase-out.",0,crowd size=around 20000,1701200405,11636,45796,127552,11636
DEU8374,19 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Antifa,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,1,Indymedia (Germany),Other,"On 19 October 2021, Antifa members protested in Berlin - Friedrichshain-Kreuzberg against the verdict of the Wasen trial that they denounced as repression against the antifascist movement. Demonstrators called for freedom for all antifascists.",0,crowd size=no report,1701200405,11636,45796,127552,11636
DEU8359,15 October 2021,2021,1,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),,1,15,,276,Europe,Germany,Berlin,Berlin,,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,1,Berliner Morgenpost; Der Tagesspiegel,Subnational,"On 15 October 2021, more than 5000 people, including 'autonomists' and far left members, demonstrated at Kottbusser Tor in Berlin - Friedrichshain-Kreuzberg against the eviction of the Kopi Square occupied by far-leftists. Rioters used mortar fireworks and knocked over building fences and road signs. A car was set on fire and a police car was attacked. Police officers were injured while trying to evict people and during the demonstration. 76 people were arrested and 46 officers were injured.",0,crowd size=more than 5000,1701200405,11636,45796,127552,45796
DEU8344,13 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Ver.di: United Services Union; Labor Group (Germany),6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berlin Online; Berliner Morgenpost; Berliner Zeitung,Subnational-National,"On 13 October 2021, numerous non-medical employees of the Vivantes hospital protested in front of a town hall in Berlin - Mitte at the call of Ver.di for better working conditions and better pay. Protesters demonstrated to obtain the same agreement as health workers.",0,crowd size=numerous,1690902463,23769,43105,138870,23769
DEU8372,13 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Antifa,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,BZ Berlin,Subnational,"On 13 October 2021, around 130 people, including leftists, gathered in Berlin - Mitte for an anti-militarist protest by marching to the Reichstag. Demonstrators were denouncing Germany's invasion of Afghanistan as soldiers who were deployed in Afghanistan were honored in a symbolic event that same day.",0,crowd size=around 130,1701200405,23769,43105,138870,23769
DEU8363,11 October 2021,2021,1,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),,1,15,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Indymedia (Germany),Other,"On 11 October 2021, rioters have set barricades of tires on fire in Berlin - Mitte at the Kopi Square squat and threw stones at police officers to demonstrate against the eviction.",0,crowd size=no report,1690902463,23769,43105,138870,43105
DEU8332,11 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Government of Germany (2005-2021); SPD: Social Democratic Party of Germany; CDU: Christian Democratic Union of Germany,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,1,RPR1; Saarbruecker Zeitung,National,"On 11 October 2021, mayors from several cities, including SPD and CDU members, protested in Berlin - Friedrichshain-Kreuzberg in front of the Willy-Brandt-Haus to denounce growing debts and call for more financial aid.",0,crowd size=no report,1701200405,11636,45796,127552,11636
DEU8346,09 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Ver.di: United Services Union; Labor Group (Germany),6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Neukolln,52.481,13.4354,1,Berliner Zeitung; Berliner Morgenpost,Subnational-National,"On 9 October 2021, more than 2000 people demonstrated in Berlin - Neukolln at the call of Ver.di union to demand more staff and better working conditions in hospitals. Protesters called on local authorities to intervene in the wage dispute at the subsidiaries of the Vivantes hospital group.",0,crowd size=more than 2000,1634669718,13717,46736,192876,13717
DEU8360,09 October 2021,2021,1,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2005-2021),,1,15,,276,Europe,Germany,Berlin,Berlin,,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,1,Berliner Morgenpost; Der Tagesspiegel,Subnational,"On 9 October 2021, around 1500 people, including far left members and 'autonomists', demonstrated in Berlin - Friedrichshain-Kreuzberg along Warschauer Strase against the eviction of the Kopi Square. Clashes broke out with the police. Rioters threw mortar fireworks, bottles, firecrackers and police officers threw demonstrators on the floor. 24 people were arrested. Some journalists who were there just to cover the demonstration were arrested.",0,crowd size=around 1500,1701200405,11636,45796,127552,45796
DEU8281,06 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany); Ver.di: United Services Union,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Pankow,52.566,13.4031,1,Der Tagesspiegel; Die Tageszeitung,Subnational-National,"On 6 October 2021, about 150 Gorillas on-demand grocery delivery workers gathered, with the support of the Ver.di union, outside their company's headquarters in the Prenzlauer Berg locality of Berlin - Pankow (Berlin, Berlin) to protest against alleged mass layoffs for workers who participated in wildcat strike actions.",0,crowd size=about 150,1634073938,12806,67160,247309,12806
DEU8274,06 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),"IG-BAU: Industrial Union Construction, Agriculture, Environment; Labor Group (Germany)",6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berlin Online,National,"On 6 October 2021, construction industry workers, some of them affiliated with IG-BAU, gathered outside a venue where a collective bargaining dispute was being negotiated in Berlin - Mitte (Berlin, Berlin) to defend their interests in the negotiations.",0,crowd size=no report,1634073938,23769,43105,138870,23769
DEU8293,06 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Teachers (Germany); GEW: German Education Union,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Der Tagesspiegel,Subnational,"On 6 October 2021, teachers rode on their bikes, at the call of the GEW union, stopping outside the Green Party, the FDP, the Left Party and the SPD headquarters in Berlin - Mitte (Berlin, Berlin) to call for a binding upper limit for class sizes.",0,crowd size=no report,1690902463,23769,43105,138870,23769
DEU8271,06 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany),6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Der Tagesspiegel,Subnational,"On 6 October 2021, around 30 environmental activists affiliated with the 'Klimaneustart' ('Climate New Start') initiative, including from FFF, Klimaliste Berlin and German Zero, gathered by the Brandenburg Gate in Berlin - Mitte (Berlin, Berlin) to call for more climate action.",0,crowd size=around 30,1695742129,23769,43105,138870,23769
DEU8273,05 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Health Workers (Germany),6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berliner Morgenpost,Subnational,"On 5 October 2021, employees of the public Charite and Vivantes hospitals gathered outside the Volsbuhne Theater in Berlin - Mitte (Berlin, Berlin) to demand better working conditions and wages. Workers had reportedly been observing an indefinite strike since 9 September 2021.",0,crowd size=no report,1634073938,23769,43105,138870,23769
DEU8384,05 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Polish Group (Germany),6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Committee for the Defence of Democracy,New media,"On 5 October 2021, people, including Polish activists from the 'Committee for the Defence of Democracy', protested in Berlin - Mitte in front of the EU delegation building to denounce the action of Polish authorities towards refugees. Protesters defended the idea that no one was 'illegal'.",0,crowd size=no report,1701200405,23769,43105,138870,23769
DEU8299,04 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,Berliner Morgenpost,Subnational,"On 4 October 2021, several dozen supporters of a referendum for the expropriation of large housing companies gathered with flags and banners outside the SPD State Association headquarters (Kurt Schumacher House) in the Wedding borough of Berlin - Mitte (Berlin, Berlin) to urge local politicians to accept the initiative.",0,crowd size=several dozen,1634073938,23769,43105,138870,23769
DEU8317,03 October 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NPD: National Democratic Party of Germany,6,Protesters (Germany),,6,66,,276,Europe,Germany,Berlin,Berlin,,Berlin - Mitte,52.5177,13.4024,1,RIAS,New media,"On 3 October 2021, people, including a former NPD politician, gathered outside the Reichstag in Berlin - Mitte (Berlin, Berlin) for reasons which remained unclear. He reportedly asked two counter-protesters to his gathering to 'go to Auschwitz'.",0,crowd size=no report,1694548296,23769,43105,138870,23769
DEU8323,02 October 2021,2021,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Germany),Islamist Militia (Germany); Afghan Group (Germany),3,Civilians (Germany),Labor Group (Germany); Women (Germany),7,37,Civilian targeting,276,Europe,Germany,Berlin,Berlin,,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,1,Berliner Zeitung,National,"On 2 October 2021, a 29-year-old Afghan man attacked a 58-year-old landscape gardener with a knife, at the corner between Prinzregent street and Guntzel street, in Berlin - Charlottenburg-Wilmersdorf (Berlin, Berlin) on motivations police described as partly psychological, partly Islamist. The man reportedly inflicted several neck wounds to the worker, 'disturbed' by the fact that she worked as a woman, causing her life-threatening injuries, before stabbing a 66-year-old man who had rushed to her help in the neck, leaving him serious injuries. He was apprehended by police.",0,,1636986380,5211,47788,197430,47788
