	event_date	year	month	day	weekday	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	location	latitude	longitude	source	source_scale	label	category	class	name	notes11	notes	fatalities	timestamp	population_1km	crowd_size_class	crowd_size	crowd_size_w_n	with_vehicles
34	2024-01-10	2024	1	10	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Farmers (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost	Subnational		Environment	Agriculture	 Farmers / Goverment 	overnight, 25 people with 24 tractors, 14 trucks and 4 cars, staged a vigil in front of Brandenburger Tor in Berlin - Mitte (Berlin). The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.	On 10 January 2024, overnight, 25 people with 24 tractors, 14 trucks and 4 cars, staged a vigil in front of Brandenburger Tor in Berlin - Mitte (Berlin). The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.	0	1705439369	23736	1	25.0	25	tractors, trucks, cars
35	2024-01-10	2024	1	10	Wed	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin - Tempelhof-Schoneberg	52.4406	13.3738	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	16 Last Generation activists protested at Innsbrucker Platz in Berlin - Tempelhof-Schoneberg (Berlin) to raise awareness about the climate crisis and to denounce 'double standards' in the coverage of their protests and their climate demands, and those of the farmers, many of whom were protesting against planned cuts to agricultural subsidies at the time of reporting. The police intervened and carried the protesters off the street.	On 10 January 2024, 16 Last Generation activists protested at Innsbrucker Platz in Berlin - Tempelhof-Schoneberg (Berlin) to raise awareness about the climate crisis and to denounce 'double standards' in the coverage of their protests and their climate demands, and those of the farmers, many of whom were protesting against planned cuts to agricultural subsidies at the time of reporting. The police intervened and carried the protesters off the street.	0	1705439369	6225	1	16.0	16	
36	2024-01-08	2024	1	8	Mon	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Farmers (Germany); Querdenken	6			0	60		Berlin - Mitte	52.5177	13.4024	Abendzeitung Munchen	National		ProRightWing	Agriculture	 Farmers / Goverment / the democrats bring the death of the people 	approximately 550 farmers, including numerous tractors, staged a protest at the Brandenburg Gate in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, notably its plans to introduce budget cuts to Agrardiesel and remove vehicle tax exemptions. Far-right and Querdenken activists joined the protest, with some showing handwritten banners reading 'The Democrats bring the death of the people'.	On 8 January 2024, approximately 550 farmers, including numerous tractors, staged a protest at the Brandenburg Gate in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, notably its plans to introduce budget cuts to Agrardiesel and remove vehicle tax exemptions. Far-right and Querdenken activists joined the protest, with some showing handwritten banners reading 'The Democrats bring the death of the people'.	0	1705439370	23736	5	550.0	550	tractors
37	2024-01-07	2024	1	7	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Farmers (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Morgenpost	Subnational		Environment	Agriculture	 Farmers / Goverment 	around 48 farmers staged a protest with their tractors along the 17 of June Street in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, protesting against the planned budget cuts concerning Agrardiesel and vehicle tax exemptions.	On 7 January 2024, around 48 farmers staged a protest with their tractors along the 17 of June Street in Berlin - Mitte (Berlin), as part of a nationwide farmers' demonstration movement against the German government's agricultural policies, protesting against the planned budget cuts concerning Agrardiesel and vehicle tax exemptions.	0	1705439370	23736	1	48.0	48	tractors
38	2024-01-07	2024	1	7	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Mitteldeutschen Zeitung	National		Environment	Anthropocene	Last Generation / floods know no monument protection	around a dozen Last Generation activists staged a protest in front of the Brandenburg Gate in Berlin - Mitte (Berlin), referencing ongoing heavy rainfall in Germany with slogans like 'Climate protection is the best monument protection' and 'Floods know no monument protection'; the activists also stacked sandbags in front of the Brandenburg Gate.	On 7 January 2024, around a dozen Last Generation activists staged a protest in front of the Brandenburg Gate in Berlin - Mitte (Berlin), referencing ongoing heavy rainfall in Germany with slogans like 'Climate protection is the best monument protection' and 'Floods know no monument protection'; the activists also stacked sandbags in front of the Brandenburg Gate.	0	1705439370	23736	1	12.0	12	
39	2024-01-07	2024	1	7	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Die Tageszeitung	National		War / Peace	International	 Solidarity with Israel / against every anti-semitism and islamism, antifa means solidarity with israel	around 100 individuals staged a protest in front of the University of Arts in Berlin - Charlottenburg-Wilmersdorf (Berlin) with the motto 'Against every anti-Semitism and Islamism. Antifa means solidarity with Israel', demanding the immediate release of all hostages in the Israel-Hamas War and expressing support for Israel.	On 7 January 2024, around 100 individuals staged a protest in front of the University of Arts in Berlin - Charlottenburg-Wilmersdorf (Berlin) with the motto 'Against every anti-Semitism and Islamism. Antifa means solidarity with Israel', demanding the immediate release of all hostages in the Israel-Hamas War and expressing support for Israel.	0	1705439370	5204	3	100.0	100	
40	2024-01-07	2024	1	7	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Neukolln	52.481	13.4354	Die Tageszeitung	National		War / Peace	International	Palastine will  be Free / Solidarity with Palastine	approximately 700 individuals staged a protest in Berlin - Neukolln (Berlin), taking part in a car procession consisting of around 230 cars, protesting against the Israeli military campaign in Gaza and expressing solidarity with Palestine under the slogan 'Palestine will be Free.'	On 7 January 2024, approximately 700 individuals staged a protest in Berlin - Neukolln (Berlin), taking part in a car procession consisting of around 230 cars, protesting against the Israeli military campaign in Gaza and expressing solidarity with Palestine under the slogan 'Palestine will be Free.'	0	1705439370	13698	5	700.0	700	cars
41	2023-12-31	2023	12	31	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Indymedia (Germany)	Other		Human Rights	Prison/Police	Abolution	about 300 people participated in a protest in front of the prison in Moabit in Berlin - Mitte (Berlin) in solidarity with the prisoners, for the abolishment of prisons and against the repressions of defendants.	On 31 December 2023, about 300 people participated in a protest in front of the prison in Moabit in Berlin - Mitte (Berlin) in solidarity with the prisoners, for the abolishment of prisons and against the repressions of defendants.	0	1704833931	23736	4	300.0	300	
42	2023-12-31	2023	12	31	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Neukolln	52.481	13.4354	Oe24.At	Regional		War / Peace	International	No New Years Eve - Solidarity with Palastine / Solidarity with Palastine	about 2,000 people participated in a pro-Palestine protest in Berlin - Neukolln (Berlin) under the motto 'No New Year's Eve - Solidarity with Palestine'.	On 31 December 2023, about 2,000 people participated in a pro-Palestine protest in Berlin - Neukolln (Berlin) under the motto 'No New Year's Eve - Solidarity with Palestine'.	0	1704833931	13698	6	2000.0	2000	
43	2023-12-31	2023	12	31	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Reinickendorf	52.5711	13.3459	Indymedia (Germany)	Other		Human Rights	Prison/Police	Abolution	about 60 people participated in a protest in front of the prison in Tegel in Berlin - Reinickendorf (Berlin) in solidarity with the prisoners and for the abolishment of prisons as well as against the repressions of defendants.	On 31 December 2023, about 60 people participated in a protest in front of the prison in Tegel in Berlin - Reinickendorf (Berlin) in solidarity with the prisoners and for the abolishment of prisons as well as against the repressions of defendants.	0	1704833931	5513	2	60.0	60	
44	2023-12-30	2023	12	30	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Merkur	National		War / Peace	International	 Solidarity with Palastine	about 500 people participated in a pro-Palestine protest in Berlin - Charlottenburg-Wilmersdorf (Berlin) under the motto 'Solidarity with Palestine'.	On 30 December 2023, about 500 people participated in a pro-Palestine protest in Berlin - Charlottenburg-Wilmersdorf (Berlin) under the motto 'Solidarity with Palestine'.	0	1704833931	5204	5	500.0	500	
45	2023-12-29	2023	12	29	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Israeli Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Indymedia (Germany)	Other		War / Peace	International	 Solidarity with Palastine / Israelis für den frieden	up to 100 people, including Israeli immigrants, participated in a protest in Berlin - Mitte (Berlin) close to the foreign ministry called for by the newly found network 'Israelis fur den Frieden' (Israelis for Peace) against the war in Gaza and what they claim to be a genocide, as well as for an immediate ceasefire, for a diplomatic solution and for the exchange of all hostages. The participants were also against German arms deliveries to Israel, against Netanyahu's right-wing government and the illegal occupation and settlement policy.	On 29 December 2023, up to 100 people, including Israeli immigrants, participated in a protest in Berlin - Mitte (Berlin) close to the foreign ministry called for by the newly found network 'Israelis fur den Frieden' (Israelis for Peace) against the war in Gaza and what they claim to be a genocide, as well as for an immediate ceasefire, for a diplomatic solution and for the exchange of all hostages. The participants were also against German arms deliveries to Israel, against Netanyahu's right-wing government and the illegal occupation and settlement policy.	0	1704833931	23736	3	100.0	100	
