event_id,event_date,year,month_day,weekday,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin2,location,latitude,longitude,source,source_scale,label,category,class,notes11,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,crowd_size_class,crowd_size_cat,crowd_size,crowd_size_w_n,with_vehicles,?
DEU17587,2023-10-20 00:00:00,2023,10,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Eritrean Group (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Mitteldeutschen Zeitung,National,,human_rights,eritrea/human_rights/international,"about 1,000 people, including members of the Eritrean community, gathered at the call of the Central Council of Eritreans in Germany for an Eritrea-protest march starting at Potsdamer Platz and ending close to the Bundestag in Berlin - Mitte (Berlin). Protesters demand the preservation and respect of their fundamental rights and the protection of their cultural and social gatherings.","On 20 October 2023, about 1,000 people, including members of the Eritrean community, gathered at the call of the Central Council of Eritreans in Germany for an Eritrea-protest march starting at Potsdamer Platz and ending close to the Bundestag in Berlin - Mitte (Berlin). Protesters demand the preservation and respect of their fundamental rights and the protection of their cultural and social gatherings.",0,1698180616,23736,43046,138680,23736,6,,"1,000","1,000",,
DEU17588,2023-10-20 00:00:00,2023,10,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Last Generation (Germany),6,,,0,60,,Berlin,Berlin - Pankow,52.566,13.4031,Berliner Morgenpost,Subnational,,environment,climate,"around 20 Last Generation activists protested on the corner of Prenzlauer Allee and Danziger Strasse in Berlin - Pankow (Berlin) for climate reasons by blocking the road, gluing themselves onto the road and with banners demanding a climate revolution.","On 20 October 2023, around 20 Last Generation activists protested on the corner of Prenzlauer Allee and Danziger Strasse in Berlin - Pankow (Berlin) for climate reasons by blocking the road, gluing themselves onto the road and with banners demanding a climate revolution.",0,1698180616,12788,67068,246971,12788,1,,20,20,,
DEU17623,2023-10-20 00:00:00,2023,10,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,FridaysForFuture,Other,,environment,climate,Fridays for Future activists protested in Berlin - Mitte (Berlin) for the compliance with the climate protection law and more action against climate change by the federal government.,"On 20 October 2023, Fridays for Future activists protested in Berlin - Mitte (Berlin) for the compliance with the climate protection law and more action against climate change by the federal government.",0,1698774968,23736,43046,138680,23736,0,,200,,,
DEU17566,2023-10-19 00:00:00,2023,10,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Last Generation (Germany),6,Police Forces of Germany (2021-),,1,16,,Berlin,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,Berliner Zeitung,National,,environment,climate,"more than 12 Last Generation activists protested in Berlin - Charlottenburg-Wilmersdorf (Berlin) for climate reasons by blocking traffic on the city highway at the height of Charlottenburg Palace with three vehicles and sit-ins. The police dispersed the protest around mid-day. Earlier in the day, Last Generation activists also blocked the Wissel-Bridge in Berlin - Charlottenburg-Wilmersdorf.","On 19 October 2023, more than 12 Last Generation activists protested in Berlin - Charlottenburg-Wilmersdorf (Berlin) for climate reasons by blocking traffic on the city highway at the height of Charlottenburg Palace with three vehicles and sit-ins. The police dispersed the protest around mid-day. Earlier in the day, Last Generation activists also blocked the Wissel-Bridge in Berlin - Charlottenburg-Wilmersdorf.",0,1698180616,5204,47722,197160,5204,1,,12,12,,
DEU17568,2023-10-19 00:00:00,2023,10,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Last Generation (Germany),6,,,0,60,,Berlin,Berlin - Tempelhof-Schoneberg,52.4406,13.3738,Berliner Zeitung,National,,environment,climate,Last Generation activists shortly blocked the city highway towards Neukolln at the height of Alboinstrasse in Berlin - Tempelhof-Schoneberg (Berlin) for climate reasons.,"On 19 October 2023, Last Generation activists shortly blocked the city highway towards Neukolln at the height of Alboinstrasse in Berlin - Tempelhof-Schoneberg (Berlin) for climate reasons.",0,1698180616,6225,56478,257092,6225,0,,200,,,
DEU17543,2023-10-18 00:00:00,2023,10,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost,Subnational,,,war_peace,"between 50 and 60 people, including many people living in the neighborhood, organized a vigil in front of the synagogue in Berlin - Mitte (Berlin) which was attacked by unknown persons in the early morning, to show solidarity with the Jewish community and neighbors.","On 18 October 2023, between 50 and 60 people, including many people living in the neighborhood, organized a vigil in front of the synagogue in Berlin - Mitte (Berlin) which was attacked by unknown persons in the early morning, to show solidarity with the Jewish community and neighbors.",0,1698180616,23736,43046,138680,23736,2,,55,55,,
DEU17544,2023-10-18 00:00:00,2023,10,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2021-),,1,15,,Berlin,Berlin - Neukolln,52.481,13.4354,Merkur; Ostsee Zeitung; Passauer Neue Presse,National,,,war_peace,"about 1,000 people participated in a prohibited pro-Palestine demonstration on Sonnenallee in Berlin - Neukolln (Berlin) to show their solidarity with and demand freedom for Palestine. The demonstration led to hours of clashes between the demonstrators and police forces during which multiple cars and trucks were set on fire, stones and bottles were thrown at police officers, pyrotechnics were burned, and several police officers were injured. The police temporarily arrested about 174 people, many demonstrators did not comply with the officers' requests and resisted arrests, so the police used immediate coercion.","On 18 October 2023, about 1,000 people participated in a prohibited pro-Palestine demonstration on Sonnenallee in Berlin - Neukolln (Berlin) to show their solidarity with and demand freedom for Palestine. The demonstration led to hours of clashes between the demonstrators and police forces during which multiple cars and trucks were set on fire, stones and bottles were thrown at police officers, pyrotechnics were burned, and several police officers were injured. The police temporarily arrested about 174 people, many demonstrators did not comply with the officers' requests and resisted arrests, so the police used immediate coercion.",0,1698180616,13698,46672,192613,46672,6,,"1,000","1,000",,
DEU17537,2023-10-17 00:00:00,2023,10,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2021-),,1,15,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Zeitung,National,,,war_peace,"during the evening, around 700 people gathered at Pariser Platz in Berlin - Mitte for a spontaneous pro-Palestinian demonstration and to denounce the Israeli attack on a hospital in the Gaza Strip. Demonstrators threw bottles at police officers. One person tried to block the 17. Juni Street. One person was arrested for making anti-Israel statements.","On 17 October 2023, during the evening, around 700 people gathered at Pariser Platz in Berlin - Mitte for a spontaneous pro-Palestinian demonstration and to denounce the Israeli attack on a hospital in the Gaza Strip. Demonstrators threw bottles at police officers. One person tried to block the 17. Juni Street. One person was arrested for making anti-Israel statements.",0,1698180616,23736,43046,138680,43046,5,,700,700,,
DEU17538,2023-10-17 00:00:00,2023,10,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2021-),,1,15,,Berlin,Berlin - Neukolln,52.481,13.4354,Berliner Zeitung,National,,,war_peace,"during the evening, up to 100 people gathered in the Sonnenallee and Pannierstrasse area in Berlin - Neukolln for a spontaneous pro-Palestinian demonstration. Pyrotechnics, fireworks, and firecrackers were set off several times by people who were partly masked. Clashes broke out and demonstrators threw stones, bottles, and firecrackers at police officers who responded with tear gas, batons, and a water cannon. Demonstrators brought several garbage containers onto the road at the corner of Sonnenallee and Reuterstrasse and set them on fire. 20 police officers were injured.","On 17 October 2023, during the evening, up to 100 people gathered in the Sonnenallee and Pannierstrasse area in Berlin - Neukolln for a spontaneous pro-Palestinian demonstration. Pyrotechnics, fireworks, and firecrackers were set off several times by people who were partly masked. Clashes broke out and demonstrators threw stones, bottles, and firecrackers at police officers who responded with tear gas, batons, and a water cannon. Demonstrators brought several garbage containers onto the road at the corner of Sonnenallee and Reuterstrasse and set them on fire. 20 police officers were injured.",0,1698180616,13698,46672,192613,46672,3,,100,100,,
DEU17529,2023-10-16 00:00:00,2023,10,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Last Generation (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost,Subnational,,environment,climate,around 9 members of Last Generation staged a protest on Alexanderplatz in Berlin - Mitte to call for climate protection. They threw paint on the World Time Clock and 2 people climbed on the clock with a banner that read: 'We are running out of time' to implement climate protection measures.,"On 16 October 2023, around 9 members of Last Generation staged a protest on Alexanderplatz in Berlin - Mitte to call for climate protection. They threw paint on the World Time Clock and 2 people climbed on the clock with a banner that read: 'We are running out of time' to implement climate protection measures.",0,1698180616,23736,43046,138680,23736,1,,9,9,,
DEU17516,2023-10-15 00:00:00,2023,10,,Demonstrations,Riots,Violent demonstration,Rioters (Germany),,5,Police Forces of Germany (2021-),,1,15,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Zeitung; Merkur; Saarbruecker Zeitung,National,,,war_peace,"around 1,000 people gathered on Potsdamer Platz in Berlin - Mitte for a pro-Palestine demonstration despite its ban. They denounced Israel's attacks on Palestine as genocide. Scuffles broke out when police officers dispersed the demonstration at the end of the event when around 350 people were still on site. Objects were thrown towards police officers who used tear gas. Around 155 people were arrested.","On 15 October 2023, around 1,000 people gathered on Potsdamer Platz in Berlin - Mitte for a pro-Palestine demonstration despite its ban. They denounced Israel's attacks on Palestine as genocide. Scuffles broke out when police officers dispersed the demonstration at the end of the event when around 350 people were still on site. Objects were thrown towards police officers who used tear gas. Around 155 people were arrested.",0,1698180616,23736,43046,138680,43046,6,,"1,000","1,000",,
